smiles,RS_as_01
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)O,1
C[C@H](c1ccc(cc1)CC(C)C)C(=O)O,0
CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC,0
CCOC(=O)C[C@@H](C(=O)OCC)SP(=S)(OC)OC,1
CC(=C)[C@H]1CCC(=CC1)C=O,1
CC(=C)[C@@H]1CCC(=CC1)C=O,0
CCCCOC[C@H](C)O,1
CCCCOC[C@@H](C)O,0
CN1C2CCC1CC(C2)OC(=O)[C@H](CO)c3ccccc3,1
CN1C2CCC1CC(C2)OC(=O)[C@@H](CO)c3ccccc3,0
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,1
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,0
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,1
C[C@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,0
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,1
COC1=CC=C2C(=CC1=O)[C@@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,0
c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)[C@](CO)(C)O)C)=O,0
c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)[C@@](CO)(C)O)C)=O,1
c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c([C@@H](CCC3)O)nc2C)=O)CC1,0
c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c([C@H](CCC3)O)nc2C)=O)CC1,1
N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,1
N[C@H](Cc1ccc(O)c(O)c1)C(O)=O,0
CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O,1
CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(O)=O)C(O)=O,0
C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,1
C[C@@](N)(Cc1ccc(O)c(O)c1)C(O)=O,0
c1ccc(c(c1)[C@H](CC=C)N)c1c2c(on1)cccc2,1
c1ccc(c(c1)[C@@H](CC=C)N)c1c2c(on1)cccc2,0
CC(C)(C)OC(=O)c1ncn2c3cccc(Br)c3C(=O)N4CCC[C@H]4c12,1
CC(C)(C)OC(=O)c1ncn2c3cccc(Br)c3C(=O)N4CCC[C@@H]4c12,0
c1(cc(c(cc1)Cl)Cl)CC(N1CCCC[C@H]1CN1CCCC1)=O,1
c1(cc(c(cc1)Cl)Cl)CC(N1CCCC[C@@H]1CN1CCCC1)=O,0
c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](c2c(CC1)cccc2)CN1CCCC1)=O,1
c1(cc(c(cc1)Cl)Cl)CC(N1[C@H](c2c(CC1)cccc2)CN1CCCC1)=O,0
c1(ccc(cc1)C(F)(F)F)CC(N1[C@@H](CCCC1)CN1CCCC1)=O,1
c1(ccc(cc1)C(F)(F)F)CC(N1[C@H](CCCC1)CN1CCCC1)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)scc2)CN1CCCC1)=O,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](c2c(CC1)scc2)CN1CCCC1)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)[nH]cn2)CN1CCCC1)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](c2c(CC1)[nH]cn2)CN1CCCC1)=O,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CC(CC1)(C)C)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)CC(CC1)(C)C)=O,1
CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34,0
CN1CCc2cccc3c2[C@@H]1Cc4ccc(O)c(O)c34,1
c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CN(CC1)C(=O)C)=O,1
c1(cc(c(cc1)Cl)Cl)CC(N1[C@H](CN2CCCC2)CN(CC1)C(=O)C)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)CN1CCCC1)=O,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](c2c(CC1)occ2)CN1CCCC1)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OC)CN1CCCC1)=O,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN(CC1)C(=O)OC)CN1CCCC1)=O,0
CCCCCc1cc(O)c(C2C=C(C)CC[C@H]2C(C)=C)c(O)c1,0
CCCCCc1cc(O)c(C2C=C(C)CC[C@@H]2C(C)=C)c(O)c1,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OCC)CN1CCCC1)=O,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN(CC1)C(=O)OCC)CN1CCCC1)=O,0
c1(CC(N2[C@H](CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl,1
c1(CC(N2[C@@H](CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl,0
CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,1
CC(C)[C@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,0
c1(ccccc1)[C@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C,0
c1(ccccc1)[C@@H](CN1CCCC1)N(C(=O)Cc1ccc(c(c1)Cl)Cl)C,1
c12c(nc(c(c1C(N[C@@H](CC)c1ccccc1)=O)C)c1ccccc1)cccc2,1
c12c(nc(c(c1C(N[C@H](CC)c1ccccc1)=O)C)c1ccccc1)cccc2,0
c1ccc2N([C@H](CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,1
c1ccc2N([C@@H](CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,0
c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1,0
c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@](C)CC1)CN1CCCC1,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)c2n(CC1)ccn2)=O,1
c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ncn2)=O,0
c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)c2n(CC1)ncn2)=O,1
c1ccc2nc(c(c(C(N[C@@H](CC)c3ccccc3)=O)c2c1)O)c1ccccc1,1
c1ccc2nc(c(c(C(N[C@H](CC)c3ccccc3)=O)c2c1)O)c1ccccc1,0
c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,1
c1cc2c(C(N[C@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCCCN(C)C,0
c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,1
c1cc2c(C(N[C@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,0
c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,1
c1cc2c(C(N[C@H](CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,0
c1ccc2c(c(C(N[C@@H](CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,1
c1ccc2c(c(C(N[C@H](CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,0
c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(N[C@@H](CC)c1ccccc1)=O,1
c1cc2c(c(OCCNC(Cc3ncccc3)=O)c(c3ccccc3)nc2cc1)C(N[C@H](CC)c1ccccc1)=O,0
c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)Cn1cncc1,1
c1cc2c(C(N[C@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)Cn1cncc1,0
CN(C1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,0
CN(C1CCCC[C@@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,1
C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,1
C[C@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,0
CN1CCC[C@H]1c2cccnc2,1
CN1CCC[C@@H]1c2cccnc2,0
FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,1
FC(F)(F)[C@@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,0
CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,1
CC1OC(CC(N)C1O)OC2C[C@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,0
NC(=O)OCC1[C@H](NC(=O)C(=N/OCC(O)=O)\c2csc(N)n2)C(=O)N1[S](O)(=O)=O,1
NC(=O)OCC1[C@@H](NC(=O)C(=N/OCC(O)=O)\c2csc(N)n2)C(=O)N1[S](O)(=O)=O,0
CO\N=C(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)\C=C/c3scnc3C)\c4csc(N)n4,0
CO\N=C(C(=O)NC1[C@@H]2SCC(=C(N2C1=O)C(O)=O)\C=C/c3scnc3C)\c4csc(N)n4,1
CO\N=C(C(=O)NC1[C@H](C)N(OCC(O)=O)C1=O)\c2csc(N)n2,1
CO\N=C(C(=O)NC1[C@@H](C)N(OCC(O)=O)C1=O)\c2csc(N)n2,0
CC1(C)SC2C(N([C@H](C(=O)NC(=O)CN)c3ccccc3)C(=N)c4ccncc4)C(=O)N2C1C(O)=O,1
CC1(C)SC2C(N([C@@H](C(=O)NC(=O)CN)c3ccccc3)C(=N)c4ccncc4)C(=O)N2C1C(O)=O,0
CC1(C)[C@H](NC(=O)C(=N\OCC(O)=O)/c2csc(N)n2)C(=O)N1O[S](O)(=O)=O,1
CC1(C)[C@@H](NC(=O)C(=N\OCC(O)=O)/c2csc(N)n2)C(=O)N1O[S](O)(=O)=O,0
[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,0
[C@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,1
[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,0
[C@@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,1
[C@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,0
[C@@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,1
[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,0
[C@@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,1
[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,1
[C@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,0
[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,1
[C@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,0
[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,1
[C@@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,0
[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,0
[C@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,1
[C@@H](C(C1=CC=CC=C1)=O)(C)N,1
[C@H](C(C1=CC=CC=C1)=O)(C)N,0
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0
[C@@H]3(C1=CC=CC=C1)CN2CCSC2=N3,0
[C@H]3(C1=CC=CC=C1)CN2CCSC2=N3,1
[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2,0
[C@@H]1(NC(=O)CC1)C(=O)N2CCCCC2,1
[C@@]34(F)C(C2C(C1(N=C(OC1C2)C)C(=O)COC(=O)C)(CC3O)C)CCC5=CC(=O)C=CC45C,0
[C@]34(F)C(C2C(C1(N=C(OC1C2)C)C(=O)COC(=O)C)(CC3O)C)CCC5=CC(=O)C=CC45C,1
[C@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,1
[C@@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,0
[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,0
[C@@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,1
[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO,0
[C@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO,1
[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,1
[C@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,0
[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C,1
[C@@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C,0
[C@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O,1
[C@@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O,0
[C@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2,1
[C@@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2,0
[C@@H](CC(=O)O)(CC(C)C)CN,1
[C@H](CC(=O)O)(CC(C)C)CN,0
[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C,0
[C@H]1(C2=C(CC1)C=CC=C2)NCC#C,1
[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,1
[C@@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,0
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,0
[C@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,1
[C@@H](CC1=CC=CC=C1)(N(CC#C)C)C,0
[C@H](CC1=CC=CC=C1)(N(CC#C)C)C,1
[C@H](C(=O)OC1=CC=C(C=C1)NC(=O)C)(NC(=O)C)CCSC,1
[C@@H](C(=O)OC1=CC=C(C=C1)NC(=O)C)(NC(=O)C)CCSC,0
[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,0
[C@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,1
N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(=O)O,1
N[C@H](CC1=C[NH]C2=CC=CC=C12)C(=O)O,0
[C@@H](N)(C(OCCOC[N]1C2=C(N=C1)C(=O)N=C(N2)N)=O)C(C)C,1
[C@H](N)(C(OCCOC[N]1C2=C(N=C1)C(=O)N=C(N2)N)=O)C(C)C,0
[C@@H](N)(C(OCC(OC[N]1C2=C(N=C1)C(=O)N=C(N2)N)CO)=O)C(C)C,1
[C@H](N)(C(OCC(OC[N]1C2=C(N=C1)C(=O)N=C(N2)N)CO)=O)C(C)C,0
[C@@H](CN2CCN(C1=CC=CC=CC1=O)CC2)(C3=CC(=C(OC)C=C3)OC)O,1
[C@H](CN2CCN(C1=CC=CC=CC1=O)CC2)(C3=CC(=C(OC)C=C3)OC)O,0
[C@H](CCOC1=CC=CC2=CC=CC=C12)(C3=CC=CC=C3)N(C)C,1
[C@@H](CCOC1=CC=CC2=CC=CC=C12)(C3=CC=CC=C3)N(C)C,0
[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)C=C1)C(F)C2)C)C(O)C3)CC4)C)C(=O)CO,0
[C@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)C=C1)C(F)C2)C)C(O)C3)CC4)C)C(=O)CO,1
[C@@]4(O)(C3(C(C2C(C1(C(=CC(=O)CC1)C=C2)C)C(O)C3)CC4=C)C)C(=O)CO,0
[C@]4(O)(C3(C(C2C(C1(C(=CC(=O)CC1)C=C2)C)C(O)C3)CC4=C)C)C(=O)CO,1
[C@H](CC1=CC(=C(C=C1)O)O)(C(O)=O)N,1
[C@@H](CC1=CC(=C(C=C1)O)O)(C(O)=O)N,0
[C@H](CN1C3=C(SC2=C1C=CC=C2)C=CC(=C3)OC)(CN(C)C)C,0
[C@@H](CN1C3=C(SC2=C1C=CC=C2)C=CC(=C3)OC)(CN(C)C)C,1
C13(C4=C(C(C2=C1C=CC=C2)CC3)C=CC=C4)C[C@H](CNC)O,0
C13(C4=C(C(C2=C1C=CC=C2)CC3)C=CC=C4)C[C@@H](CNC)O,1
[C@H]5(CN(C(C3=C2C1=CC(=CC=C1CCN2C(=O)C(=C3)C4=CC=CC=C4)Cl)=O)CC5)OCC,1
[C@@H]5(CN(C(C3=C2C1=CC(=CC=C1CCN2C(=O)C(=C3)C4=CC=CC=C4)Cl)=O)CC5)OCC,0
[C@]3(C1=CC=CC=C1)(C(C2=C(C=CC=C2)CC3)=O)CCN(C)C,1
[C@@]3(C1=CC=CC=C1)(C(C2=C(C=CC=C2)CC3)=O)CCN(C)C,0
[C@H]2(CNC(C1=C(C=CC(=C1OC)Br)OC)=O)N(CCC2)CC,1
[C@@H]2(CNC(C1=C(C=CC(=C1OC)Br)OC)=O)N(CCC2)CC,0
[C@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC,0
[C@@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC,1
[C@H]2(C1=CC(=C(OC)C=C1CCN(C2)C)OC)C3=CC=CC=C3,0
[C@@H]2(C1=CC(=C(OC)C=C1CCN(C2)C)OC)C3=CC=CC=C3,1
*C(=O)[C@H](CCCCNC(=O)OCCOC)NC(=O)OCCOC,1
*C(=O)[C@@H](CCCCNC(=O)OCCOC)NC(=O)OCCOC,0
B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,0
B([C@@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,1
C#CC[NH2+][C@@H]1CCc2c1cccc2,0
C#CC[NH2+][C@H]1CCc2c1cccc2,1
C#CCC(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
C#CCC(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-],0
C([C@@H](C(=O)[O-])[NH3+])S,0
C([C@H](C(=O)[O-])[NH3+])S,1
C(C[C@@H](C(=O)[O-])[NH3+])C[NH+]=C(N)N,1
C(C[C@H](C(=O)[O-])[NH3+])C[NH+]=C(N)N,0
C(CC(=O)N)[C@@H](C(=O)[O-])[NH3+],1
C(CC(=O)N)[C@H](C(=O)[O-])[NH3+],0
C1[C@H](C(=O)NO1)[NH3+],0
C1[C@@H](C(=O)NO1)[NH3+],1
c1c(c(cc(c1F)F)F)C[C@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)[NH3+],0
c1c(c(cc(c1F)F)F)C[C@@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)[NH3+],1
c1c(cc(c(c1I)Oc2cc(c(c(c2)I)[O-])I)I)C[C@@H](C(=O)[O-])[NH3+],1
c1c(cc(c(c1I)Oc2cc(c(c(c2)I)[O-])I)I)C[C@H](C(=O)[O-])[NH3+],0
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O,0
c1c2c(c(c(c1F)N3CCCC[C@H](C3)[NH3+])Cl)n(cc(c2=O)C(=O)[O-])C4CC4,0
c1c2c(c(c(c1F)N3CCCC[C@@H](C3)[NH3+])Cl)n(cc(c2=O)C(=O)[O-])C4CC4,1
c1cc(c(cc1[C@H](C[NH3+])O)O)O,0
c1cc(c(cc1[C@@H](C[NH3+])O)O)O,1
c1cc(c(cc1C[C@@H](C(=O)[O-])[NH3+])O)O,1
c1cc(c(cc1C[C@H](C(=O)[O-])[NH3+])O)O,0
c1cc(c(cc1Oc2c(cc(cc2I)C[C@@H](C(=O)[O-])[NH3+])I)I)O,1
c1cc(c(cc1Oc2c(cc(cc2I)C[C@H](C(=O)[O-])[NH3+])I)I)O,0
c1cc(ccc1C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])NCC2CNc3c(c(=O)nc([nH]3)N)N2C=O,1
c1cc(ccc1C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])NCC2CNc3c(c(=O)nc([nH]3)N)N2C=O,0
c1cc(ccc1C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])NCc2cnc3c(n2)c(=O)nc([nH]3)N,1
c1cc(ccc1C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])NCc2cnc3c(n2)c(=O)nc([nH]3)N,0
c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])N(CCCl)CCCl,1
c1cc(ccc1C[C@H](C(=O)[O-])[NH3+])N(CCCl)CCCl,0
c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])O,1
c1cc(ccc1C[C@H](C(=O)[O-])[NH3+])O,0
c1cc(ccc1CCc2c[nH]c3c2c(=O)nc([nH]3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
c1cc(ccc1CCc2c[nH]c3c2c(=O)nc([nH]3)N)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-],0
c1cc(ccc1CCCC[NH2+]C[C@@H](c2ccc(c(c2)O)O)O)O,0
c1cc(ccc1CCCC[NH2+]C[C@H](c2ccc(c(c2)O)O)O)O,1
c1cc(ccc1N2CCOCC2=O)N3C[C@@H](OC3=O)CNC(=O)c4ccc(s4)Cl,1
c1cc(ccc1N2CCOCC2=O)N3C[C@H](OC3=O)CNC(=O)c4ccc(s4)Cl,0
c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F,1
c1cc2c(cc1Cl)[C@](OC(=O)N2)(C#CC3CC3)C(F)(F)F,0
C1=CC=C(C(=C1)C(=O)NCCC[C@@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,1
C1=CC=C(C(=C1)C(=O)NCCC[C@H](C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,0
c1ccc(cc1)[C@H](c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCC(=O)[O-],0
c1ccc(cc1)[C@@H](c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCC(=O)[O-],1
c1ccc(cc1)[C@H]2CN3CCSC3=[NH+]2,1
c1ccc(cc1)[C@@H]2CN3CCSC3=[NH+]2,0
c1ccc(cc1)C(c2ccccc2)([C@@H]3CC[NH+](C3)CCc4ccc5c(c4)CCO5)C(=O)N,1
c1ccc(cc1)C(c2ccccc2)([C@H]3CC[NH+](C3)CCc4ccc5c(c4)CCO5)C(=O)N,0
c1ccc(cc1)C(c2ccccc2)[S@](=O)CC(=O)N,1
c1ccc(cc1)C(c2ccccc2)[S@@](=O)CC(=O)N,0
c1ccc(cc1)C2C[C@H]2[NH3+],0
c1ccc(cc1)C2C[C@@H]2[NH3+],1
c1ccc2c(c1)c(c[nH]2)C(=O)OC3C[C@H]4CC5CC(C3)[NH+]4CC5=O,0
c1ccc2c(c1)c(c[nH]2)C(=O)OC3C[C@@H]4CC5CC(C3)[NH+]4CC5=O,1
C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,1
C1CCN[C@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,0
c1ccnc(c1)[C@H](c2ccc(cc2)Cl)OC3CC[NH+](CC3)CCCC(=O)[O-],1
c1ccnc(c1)[C@@H](c2ccc(cc2)Cl)OC3CC[NH+](CC3)CCCC(=O)[O-],0
c1cn(c(=O)nc1N)C[C@@H](CO)OCP(=O)([O-])[O-],1
c1cn(c(=O)nc1N)C[C@H](CO)OCP(=O)([O-])[O-],0
C[C@@H](C(=O)Nc1c(c(c(c(c1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,1
C[C@H](C(=O)Nc1c(c(c(c(c1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,0
C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OCCCCO[N+](=O)[O-],1
C[C@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OCCCCO[N+](=O)[O-],0
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)[O-],1
C[C@H](c1ccc2cc(ccc2c1)OC)C(=O)[O-],0
C[C@@H](Cc1ccccc1)[NH3+],1
C[C@H](Cc1ccccc1)[NH3+],0
C[C@@H](CN1c2ccccc2Sc3c1cc(cc3)OC)C[NH+](C)C,1
C[C@H](CN1c2ccccc2Sc3c1cc(cc3)OC)C[NH+](C)C,0
C[C@@H](CN1CC(=O)NC(=O)C1)[NH+]2CC(=O)NC(=O)C2,1
C[C@H](CN1CC(=O)NC(=O)C1)[NH+]2CC(=O)NC(=O)C2,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])[NH3+],1
C[C@@](Cc1ccc(c(c1)O)O)(C(=O)[O-])[NH3+],0
C[C@](Cc1ccc(cc1)O)(C(=O)[O-])[NH3+],1
C[C@@](Cc1ccc(cc1)O)(C(=O)[O-])[NH3+],0
